"formula";"crop";"product";"reference.sum.risk.scores";"sum.risk.score";"amount.applied";"standard.dosage"
1,5;"Sellerie, Knollen";"30836 1";350;270,000000000001;2;4,8
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,33088235294118;3
1,5;"Saatkartoffeln";"30836 1";350;270,000000000001;3;3
1,5;"Saatkartoffeln";"30836 1";350;270,000000000001;3;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,375;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,36;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,46666666666667;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,26666666666667;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,48333333333333;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;1,36756756756757;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,48;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;0,410810810810811;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,36666666666667;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,28571428571429;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,29411764705882;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,74054054054054;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,47826086956522;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,375;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,375;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;3,0972972972973;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,36190476190476;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,368;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,48;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,47826086956522;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,33088235294118;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,36764705882353;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,36;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,36231884057971;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,33333333333333;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;0,572972972972973;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,368;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,76756756756757;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,36666666666667;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,36231884057971;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,408;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,475;3
1,5;"Industriekartoffeln";"30836 1";350;270,000000000001;2,32;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,5;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,5;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,105;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,76666666666667;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;1;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;0,411111111111111;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;1,37222222222222;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,60824742268041;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,5;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,33333333333333;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,5;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,104;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,73888888888889;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,5;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,5;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,34666666666667;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,36666666666667;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;0,577777777777778;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;3,09444444444444;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,36666666666667;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,10515463917526;3
1,5;"Speisekartoffeln";"30836 1";350;270,000000000001;2,10485436893204;3
1,5;"Wintergerste";"30836 1";350;270,000000000001;1,6;3
1,5;"Wintergerste";"30836 1";350;270,000000000001;1,56;3
1,5;"Wintergerste";"30836 1";350;270,000000000001;1,59322033898305;3
1,5;"Wintergerste";"30836 1";350;270,000000000001;1,59090909090909;3
1,5;"Wintergerste";"30836 1";350;270,000000000001;1,59302325581395;3
1,5;"Wintergerste";"30836 1";350;270,000000000001;1,5;3
1,5;"Wintergerste";"30836 1";350;270,000000000001;1,6;3
1,5;"Winterweizen";"30836 1";350;270,000000000001;1,49367088607595;3
1,5;"Winterweizen";"30836 1";350;270,000000000001;1,5;3
1,5;"Winterweizen";"30836 1";350;270,000000000001;1,49206349206349;3
1,5;"Winterweizen";"30836 1";350;270,000000000001;1,5;3
1,5;"Saatkartoffeln";"31485 1";350;270,000000000001;1,57777777777778;3
1,5;"Saatkartoffeln";"31485 1";350;270,000000000001;0,472826086956522;3
1,5;"Saatkartoffeln";"31485 1";350;270,000000000001;0,472222222222222;3
1,5;"Saatkartoffeln";"31485 1";350;270,000000000001;1,57608695652174;3
1,5;"Speisekartoffeln";"31485 1";350;270,000000000001;21,25;3
1,5;"Speisekartoffeln";"31485 1";350;270,000000000001;1,5625;3
1,5;"Wintergerste";"31485 1";350;270,000000000001;1;3
1,5;"Wintergerste";"31485 1";350;270,000000000001;1;3
1,5;"Wintertriticale";"31485 1";350;270,000000000001;1;3
1,5;"Wintertriticale";"31485 1";350;270,000000000001;1;3
1,5;"Wintertriticale";"31485 1";350;270,000000000001;1;3
1,5;"Winterweizen";"31485 1";350;270,000000000001;1;3
1,5;"Winterweizen";"31485 1";350;270,000000000001;1;3
1,5;"Winterweizen";"31485 1";350;270,000000000001;1;3
1,5;"Saatkartoffeln";"31032 1";350;270,000000000001;3;3
1,5;"Saatkartoffeln";"31032 1";350;270,000000000001;3;3
1,5;"Saatkartoffeln";"31032 1";350;270,000000000001;3;3
1,5;"Wintergerste";"30125 1";350;270,000000000001;1,50326797385621;3
1,5;"Wintergerste";"30125 1";350;270,000000000001;1,49868073878628;3
1,5;"Wintergerste";"30125 1";350;270,000000000001;1,5;3
1,5;"Wintergerste";"30125 1";350;270,000000000001;1,5;3
1,5;"Wintergerste";"31032 1";350;270,000000000001;1,5;3
1,5;"Wintergerste";"31032 1";350;270,000000000001;1,5;3
1,5;"Äpfel";"30126 2";350;20;0,666666666666667;0,8
1,5;"Äpfel";"30126 2";350;20;0,666666666666667;0,8
1,5;"Äpfel";"30126 2";350;20;0,666666666666667;0,8
1,5;"Winterraps für Speiseöl";"30936 1";350;30,0000000000001;3;4
1,5;"Winterraps für Speiseöl";"30936 1";350;30,0000000000001;3,33333333333333;4
1,5;"Winterraps für Speiseöl";"30936 1";350;30,0000000000001;4,34782608695652;4
1,5;"Winterraps für Speiseöl";"30936 1";350;30,0000000000001;4,21052631578947;4
1,5;"Winterroggen (Hybridsorten)";"31231 1";350;110;2,56410256410256;2,5
1,5;"Sommergerste";"30128 2";350;0;60;60
1,5;"Wintergerste";"30741 2";350;0;100;100
1,5;"Wintergerste";"30741 2";350;0;90;100
1,5;"Wintergerste";"30741 2";350;0;99,4764397905759;100
1,5;"Wintergerste";"30741 2";350;0;100;100
1,5;"Wintergerste";"30741 2";350;0;150;100
1,5;"Wintergerste";"30741 2";350;0;90,1639344262295;100
1,5;"Wintergerste";"30741 2";350;0;150;100
1,5;"Winterroggen (Hybridsorten)";"30741 2";350;0;101,26582278481;150
1,5;"Heuwiesen im Sömmerungsgebiet (wenig intensiv)";"30741 2";350;0;133,333333333333;150
1,5;"Heuwiesen im Sömmerungsgebiet (wenig intensiv)";"30741 2";350;0;23,8095238095238;150
1,5;"Winterweizen";"30741 2";350;0;100;150
1,5;"Winterweizen";"30741 2";350;0;101,910828025478;150
1,5;"Winterweizen";"30741 2";350;0;149,803921568627;150
1,5;"Winterweizen";"30741 2";350;0;104,347826086957;150
1,5;"Winterweizen";"30741 2";350;0;100;150
1,5;"Winterweizen";"30741 2";350;0;95,2380952380952;150
1,5;"Winterweizen";"30741 12";350;0;0,1;150
1,5;"Winterweizen";"30741 2";350;0;105,555555555556;150
1,5;"Wintertriticale";"30741 2";350;0;85,7142857142857;150
1,5;"Wintertriticale";"30741 2";350;0;88,8888888888889;150
1,5;"Winterweizen";"30741 2";350;0;100;150
1,5;"Winterweizen";"30741 2";350;0;99,0990990990991;150
1,5;"Winterweizen";"30741 2";350;0;100;150
1,5;"Winterweizen";"30741 2";350;0;150;150
1,5;"Winterweizen";"30741 2";350;0;5,04504504504505;150
1,5;"Winterweizen";"30741 2";350;0;98,0392156862745;150
1,5;"Winterweizen";"30741 2";350;0;102,777777777778;150
1,5;"Winterweizen";"30741 2";350;0;102,040816326531;150
1,5;"Winterweizen";"30741 2";350;0;103,703703703704;150
1,5;"Winterweizen";"30741 2";350;0;100,515463917526;150
1,5;"Winterweizen";"30741 2";350;0;100;150
1,5;"Winterweizen";"30741 2";350;0;104,477611940299;150
1,5;"Winterweizen";"30741 2";350;0;100;150
1,5;"Winterweizen";"30741 2";350;0;102,272727272727;150
1,5;"Winterweizen";"30741 2";350;0;102,941176470588;150
1,5;"Winterweizen";"30741 2";350;0;150;150
1,5;"Dinkel (Winterkorn)";"30741 2";350;0;67,8947368421053;150
1,5;"Winterweizen";"30741 2";350;0;104,347826086957;150
1,5;"Winterweizen";"30741 2";350;0;150;150
1,5;"Winterweizen";"30741 2";350;0;103,703703703704;150
1,5;"Winterweizen";"30741 2";350;0;100;150
1,5;"Winterweizen";"30741 2";350;0;101,910828025478;150
1,5;"Wintergerste";"30128 2";350;0;100;100
1,5;"Dinkel (Winterkorn)";"30128 2";350;0;144,578313253012;150
1,5;"Dinkel (Winterkorn)";"30128 2";350;0;150;150
1,5;"Dinkel (Winterkorn)";"30128 2";350;0;152;150
1,5;"Futterweizen";"30128 2";350;0;228,571428571429;150
1,5;"Saatkartoffeln";"30129 2";350;10;0,6;0,6
1,5;"Frühkartoffeln";"30129 2";350;10;0,6;0,5
1,5;"Speisekartoffeln";"30129 2";350;10;1;0,5
1,5;"Speisekartoffeln";"30129 2";350;10;0,5;0,5
1,5;"Speisekartoffeln";"30129 2";350;10;0,5;0,5
1,5;"Speisekartoffeln";"30129 2";350;10;0,5;0,5
1,5;"Speisekartoffeln";"30129 2";350;10;0,5;0,5
1,5;"Saatkartoffeln";"30629 1";350;0;2;2
1,5;"Saatkartoffeln";"30629 1";350;0;2;2
1,5;"Saatkartoffeln";"30629 1";350;0;2;2
1,5;"Saatkartoffeln";"30629 1";350;0;2;2
1,5;"Saatkartoffeln";"30629 1";350;0;2;2
1,5;"Industriekartoffeln";"30629 1";350;0;1,90728476821192;2
1,5;"Industriekartoffeln";"30629 1";350;0;2,06666666666667;2
1,5;"Industriekartoffeln";"30629 1";350;0;1,77049180327869;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,775;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,85567010309278;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,88271604938272;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,86;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,70879120879121;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,85714285714286;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,72727272727273;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,9125;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,85714285714286;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,86363636363636;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,86;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,70987654320988;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,85802469135802;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Speisekartoffeln";"30629 1";350;0;2,06451612903226;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,88461538461538;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,7093023255814;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,71;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,71;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,86;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,71428571428571;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,90322580645161;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,86046511627907;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Speisekartoffeln";"30629 1";350;0;1,71134020618557;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Speisekartoffeln";"30629 1";350;0;2;2
1,5;"Schalotten";"30629 1";350;0;2;2
1,5;"Schalotten";"30629 1";350;0;2;2
1,5;"Schalotten";"30629 1";350;0;2;2
1,5;"Hochstammobst";"30137 2";350;0;1,92857142857143;3,2
1,5;"Hochstammobst";"30137 2";350;0;1,92222222222222;3,2
1,5;"Hochstammobst";"30137 2";350;0;1,92857142857143;3,2
1,5;"Hochstammobst";"30137 2";350;0;1,92857142857143;3,2
1,5;"Hochstammobst";"30137 2";350;0;1,925;3,2
1,5;"Hochstammobst";"30137 2";350;0;1,91666666666667;3,2
1,5;"Hochstammobst";"30137 2";350;0;1,925;3,2
1,5;"Brombeeren";"30137 2";350;0;3,54545454545455;5
1,5;"Erdbeeren, einjährig, hoher Ertrag";"30137 2";350;0;0,5;3
1,5;"Erdbeeren, einjährig, hoher Ertrag";"30137 2";350;0;0,613636363636364;3
1,5;"Erdbeeren, einjährig, hoher Ertrag";"30137 2";350;0;0,840909090909091;3
1,5;"Erdbeeren, einjährig, hoher Ertrag";"32715 1";350;0;0,295454545454545;4
1,5;"Zwetschgen/Pflaumen";"30137 2";350;0;1,25;4,8
1,5;"Himbeeren";"31403 2";350;0;2;5
1,5;"Karotten, Lager-, hoher Ertrag";"30140 1";350;0;1,25;18
1,5;"Karotten, Lager-, hoher Ertrag";"30140 1";350;0;1,25;18
1,5;"Karotten, Lager-, hoher Ertrag";"30140 1";350;0;1,25;18
1,5;"Karotten, Lager-, hoher Ertrag";"30140 1";350;0;1,25;18
1,5;"Saatkartoffeln";"31149 2";350;170;2,6304347826087;2,5
1,5;"Saatkartoffeln";"31149 2";350;170;2,63333333333333;2,5
1,5;"Saatkartoffeln";"31149 2";350;170;2,6304347826087;2,5
1,5;"Saatkartoffeln";"31149 2";350;170;2,43333333333333;2,5
1,5;"Saatkartoffeln";"31149 2";350;170;2,63333333333333;2,5
1,5;"Speisekartoffeln";"31149 2";350;170;2,5;2,5
1,5;"Speisekartoffeln";"31149 2";350;170;2,49411764705882;2,5
1,5;"Speisekartoffeln";"31149 2";350;170;2,44;2,5
1,5;"Speisekartoffeln";"31149 2";350;170;2,44;2,5
1,5;"Speisekartoffeln";"31149 2";350;170;2,5;2,5
1,5;"Speisekartoffeln";"31149 2";350;170;2,43846153846154;2,5
1,5;"Speisekartoffeln";"31149 2";350;170;2,5;2,5
1,5;"Speisekartoffeln";"31149 2";350;170;2,44;2,5
1,5;"Speisekartoffeln";"31149 2";350;170;2,625;2,5
1,5;"Speisekartoffeln";"31149 2";350;170;2,49411764705882;2,5
1,5;"Speisekartoffeln";"31149 2";350;170;2,5;2,5
1,5;"Speisekartoffeln";"31149 2";350;170;2,625;2,5
1,5;"Sommerhafer";"30143 1";350;25;1,06666666666667;2,5
1,5;"Sommerhafer";"30143 1";350;25;0,666666666666667;2,5
1,5;"Winterweizen";"30142 1";350;25;1,7;2,5
1,5;"Winterweizen";"30142 1";350;25;0,278260869565217;2,5
1,5;"Winterweizen";"30143 1";350;25;1,00943396226415;2,5
1,5;"Winterweizen";"30142 1";350;25;1,7;2,5
1,5;"Winterweizen";"30142 1";350;25;1;2,5
1,5;"Winterweizen";"30142 1";350;25;0,5;2,5
1,5;"Winterweizen";"30142 1";350;25;0,8;2,5
1,5;"Winterweizen";"30143 1";350;25;0,581967213114754;2,5
1,5;"Winterweizen";"30142 1";350;25;1,7;2,5
1,5;"Winterweizen";"30142 1";350;25;1,7;2,5
1,5;"Winterweizen";"30143 1";350;25;1,01010101010101;2,5
1,5;"Winterweizen";"30142 1";350;25;0,276190476190476;2,5
1,5;"Winterweizen";"30142 1";350;25;0,281818181818182;2,5
1,5;"Winterweizen";"30142 1";350;25;0,8;2,5
1,5;"Winterweizen";"30143 1";350;25;1,01169590643275;2,5
1,5;"Winterweizen";"30143 1";350;25;0,578313253012048;2,5
1,5;"Winterweizen";"30142 1";350;25;0,4;2,5
1,5;"Winterweizen";"30142 1";350;25;1,70169491525424;2,5
1,5;"Winterweizen";"30142 1";350;25;1;2,5
1,5;"Winterweizen";"30142 1";350;25;0,5;2,5
1,5;"Winterweizen";"30143 1";350;25;0,6;2,5
1,5;"Winterweizen";"30142 1";350;25;0,4;2,5
1,5;"Winterweizen";"30142 1";350;25;0,28;2,5
1,5;"Winterweizen";"30142 1";350;25;1;2,5
1,5;"Winterweizen";"30142 1";350;25;0,4;2,5
1,5;"Winterweizen";"30142 1";350;25;0,4;2,5
1,5;"Winterweizen";"30142 1";350;25;1,69976905311778;2,5
1,5;"Winterweizen";"30142 1";350;25;0,4;2,5
1,5;"Industriekartoffeln";"32632 2";350;170;0,225;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,25;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,247619047619048;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,25;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,24;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,25;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,24;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,216666666666667;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,25;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,264;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,248;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,246376811594203;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,257142857142857;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,25;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,220588235294118;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,2;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,217391304347826;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,266666666666667;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,248;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,219047619047619;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,260869565217391;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,28;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,246376811594203;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,216;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,25;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,247619047619048;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,257352941176471;0,27
1,5;"Industriekartoffeln";"32632 2";350;170;0,25;0,27
1,5;"Speisekartoffeln";"32632 2";350;170;0,246666666666667;0,27
1,5;"Speisekartoffeln";"32632 2";350;170;0,24;0,27
1,5;"Speisekartoffeln";"32632 2";350;170;0,22;0,27
1,5;"Speisekartoffeln";"32632 2";350;170;0,507766990291262;0,27
1,5;"Speisekartoffeln";"32632 2";350;170;0,252427184466019;0,27
1,5;"Speisekartoffeln";"32632 2";350;170;0,246666666666667;0,27
1,5;"Speisekartoffeln";"32632 2";350;170;0,508333333333333;0,27
1,5;"Speisekartoffeln";"32632 2";350;170;0,25;0,27
1,5;"Speisekartoffeln";"32632 2";350;170;0,508;0,27
1,5;"Speisekartoffeln";"32632 2";350;170;0,26;0,27
1,5;"Speisekartoffeln";"32632 2";350;170;0,5;0,27
1,5;"Speisekartoffeln";"32632 2";350;170;0,247422680412371;0,27
1,5;"Karotten, Lager-, hoher Ertrag";"30611 1";350;35;0,5;0,25
1,5;"Karotten, Lager-, hoher Ertrag";"30611 1";350;35;0,5;0,25
1,5;"Karotten, Lager-, hoher Ertrag";"30611 1";350;35;0,5;0,25
1,5;"Karotten, Lager-, hoher Ertrag";"30611 1";350;35;0,5;0,25
1,5;"Karotten, Lager-, hoher Ertrag";"30611 1";350;35;0,5;0,25
1,5;"Karotten, Lager-, hoher Ertrag";"30611 1";350;35;0,5;0,25
1,5;"Karotten, Lager-, hoher Ertrag";"30611 1";350;35;0,5;0,25
1,5;"Karotten, Lager-, hoher Ertrag";"30611 1";350;35;0,5;0,25
1,5;"Winterraps für Speiseöl";"30611 1";350;35;0,5;0,25
1,5;"Winterraps für Speiseöl";"30611 1";350;35;0,509727626459144;0,25
1,5;"Winterraps für Speiseöl";"30611 1";350;35;0,506172839506173;0,25
1,5;"Winterraps für Speiseöl";"30611 1";350;35;0,5;0,25
1,5;"Winterraps für Speiseöl";"30611 1";350;35;0,509803921568627;0,25
1,5;"Winterraps für Speiseöl";"30611 1";350;35;0,555555555555556;0,25
1,5;"Winterraps für Speiseöl";"31035 1";350;35;0,498855835240275;0,25
1,5;"Winterraps für Speiseöl";"31035 1";350;35;0,463636363636364;0,25
1,5;"Winterraps für Speiseöl";"31035 1";350;35;0,573333333333333;0,25
1,5;"Winterraps für Speiseöl";"31035 1";350;35;0,494117647058824;0,25
1,5;"Winterraps für Speiseöl";"31035 1";350;35;0,498850574712644;0,25
1,5;"Winterraps für Speiseöl";"31035 1";350;35;0,457943925233645;0,25
1,5;"Winterraps für Speiseöl";"31035 1";350;35;0,571428571428571;0,25
1,5;"Winterraps für Speiseöl";"31035 1";350;35;0,504672897196262;0,25
1,5;"Winterraps für Speiseöl";"31189 1";350;35;0,5;0,25
1,5;"Winterraps für Speiseöl";"31189 1";350;35;0,5;0,25
1,5;"Winterraps für Speiseöl";"31189 1";350;35;0,5;0,25
1,5;"Winterraps für Speiseöl";"31189 1";350;35;0,5;0,25
1,5;"Winterraps für Speiseöl";"31189 1";350;35;0,5;0,25
1,5;"Reben";"30144 2";350;170;2,42857142857143;4
1,5;"Reben";"30145 2";350;170;3,44827586206897;4
1,5;"Reben";"30145 2";350;170;3,44827586206897;4
1,5;"Reben, hoher Ertrag";"30144 2";350;170;2,38461538461538;4
1,5;"Reben";"30144 2";350;170;2,40540540540541;4
1,5;"Speisekartoffeln";"30146 1";350;270,000000000001;2,4;3
1,5;"Reben";"30146 1";350;270,000000000001;2,39344262295082;4,8
1,5;"Reben";"30146 1";350;270,000000000001;2,76388888888889;4,8
1,5;"Reben, hoher Ertrag";"30146 1";350;270,000000000001;2,38461538461538;4,8
1,5;"Reben";"30146 1";350;270,000000000001;2,40277777777778;4,8
1,5;"Reben";"30146 1";350;270,000000000001;2,39344262295082;4,8
1,5;"Reben";"30146 1";350;270,000000000001;2,40540540540541;4,8
1,5;"Reben";"30146 1";350;270,000000000001;2,42857142857143;4,8
1,5;"Winterweizen";"30146 1";350;270,000000000001;1;3
1,5;"Winterweizen";"30146 1";350;270,000000000001;1;3
1,5;"Winterweizen";"30146 1";350;270,000000000001;1;3
1,5;"Winterweizen";"30146 1";350;270,000000000001;1;3
1,5;"Winterweizen";"30146 1";350;270,000000000001;1,76538461538462;3
1,5;"Winterweizen";"30146 1";350;270,000000000001;1;3
1,5;"Winterweizen";"30146 1";350;270,000000000001;1,764;3
1,5;"Wintergerste";"30146 1";350;270,000000000001;1,4954954954955;1,5
1,5;"Wintergerste";"30146 1";350;270,000000000001;1,5;1,5
1,5;"Wintergerste";"30146 1";350;270,000000000001;2;1,5
1,5;"Wintergerste";"30146 1";350;270,000000000001;1,5;1,5
1,5;"Wintergerste";"30146 1";350;270,000000000001;2;1,5
1,5;"Wintergerste";"30146 1";350;270,000000000001;2;1,5
1,5;"Saatkartoffeln";"30147 2";350;270,000000000001;2;2
1,5;"Saatkartoffeln";"30147 2";350;270,000000000001;2;2
1,5;"Industriekartoffeln";"30147 2";350;270,000000000001;2,4;2
1,5;"Industriekartoffeln";"30147 2";350;270,000000000001;2,49411764705882;2
1,5;"Industriekartoffeln";"30147 2";350;270,000000000001;2,4;2
1,5;"Industriekartoffeln";"30147 2";350;270,000000000001;2,4;2
1,5;"Industriekartoffeln";"30147 2";350;270,000000000001;2,4;2
1,5;"Industriekartoffeln";"30147 2";350;270,000000000001;2,4;2
1,5;"Industriekartoffeln";"30147 2";350;270,000000000001;2,5;2
1,5;"Industriekartoffeln";"30147 2";350;270,000000000001;2,4;2
1,5;"Industriekartoffeln";"30147 2";350;270,000000000001;2,4;2
1,5;"Industriekartoffeln";"30147 2";350;270,000000000001;2,5;2
1,5;"Industriekartoffeln";"30147 2";350;270,000000000001;2,4;2
1,5;"Industriekartoffeln";"30147 2";350;270,000000000001;2,4;2
1,5;"Industriekartoffeln";"30147 2";350;270,000000000001;2,4;2
1,5;"Speisekartoffeln";"30147 2";350;270,000000000001;1,6;2
1,5;"Wintergerste";"30743 1";350;195;1;1
1,5;"Wintergerste";"30743 1";350;195;1;1
1,5;"Wintergerste";"30743 1";350;195;1;1
1,5;"Wintergerste";"30743 1";350;195;1;1
1;"Körnermais";"31129 1";350;0;0,25;0,75
1;"Silomais";"31129 1";350;0;0,75;0,75
1;"Silomais";"31129 1";350;0;0,75;0,75
1;"Silomais";"31129 1";350;0;1;0,75
1;"Silomais";"31129 1";350;0;1;0,75
1;"Silomais";"31129 1";350;0;0,909090909090909;0,75
1;"Silomais";"31129 1";350;0;1;0,75
1;"Silomais";"31129 1";350;0;1;0,75
1;"Körnermais";"30150 1";350;0;0,50761421319797;1,5
1;"Silomais";"30150 1";350;0;1;1,5
1;"Silomais";"30150 1";350;0;2;1,5
1;"Körnermais";"30150 1";350;0;0,296296296296296;1,5
1;"Silomais";"30150 1";350;0;0,49808429118774;1,5
1;"Silomais";"30150 1";350;0;1;1,5
1;"Silomais";"30150 1";350;0;0,5;1,5
1;"Silomais";"30150 1";350;0;0,701388888888889;1,5
1;"Silomais";"30150 1";350;0;0,991735537190083;1,5
